Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,wWOBA Change
Romeli Espinosa PHI,R,0.0068,0,-0.432,0.132,0.0492,0,9.682539683,-0.108,0.01,0.010024062,-0.108259871,0.17629318,1.002406209,0.00042318
Sebastian Cadiz CLE,L,0.0056,0,-0.432,0.132,-0.0824,0,9.681397739,-0.108,0.01,0.010021204,-0.108229002,0.176197818,1.002120392,0.000372818
Francisco Vilorio NYA,R,0.006,0,-0.432,0.132,0.0164,0,9.679218968,-0.108,0.01,0.010008553,-0.10809237,0.175973378,1.000855281,0.000150378
Daniel Bruzual NA,R,0.0064,0,-0.432,0.132,0.0824,0,9.688073394,-0.108,0.01,0.010019886,-0.108214773,0.176067439,1.001988635,0.000349439
Joan Gutierrez NA,L,0.0064,0,-0.432,0.132,0.0164,0,9.67877095,-0.108,0.01,0.010094027,-0.109015491,0.177333884,1.009402694,0.001651884
Ricson Gonzalez KCA,R,0.0056,0,-0.432,0.132,0.0824,0,9.689213894,-0.108,0.01,0.010005236,-0.108056553,0.175740976,1.000523635,9.20E-05
Elvin Garcia BAL,B,0.0064,0,-0.432,0.132,0.0164,0,9.67877095,-0.108,0.01,0.010130535,-0.109409776,0.177930687,1.013053479,0.002292687
Moises Bolivar LAN,R,0.0056,0,-0.432,0.132,0.0164,0,9.679665738,-0.108,0.01,0.010007607,-0.108082152,0.175750586,1.000760667,0.000133586
Luis Corobo MIL,R,0.0064,0,-0.432,0.132,0.0824,0,9.688073394,-0.108,0.01,0.010017051,-0.108184149,0.175875372,1.001705085,0.000299372
Randy Martinez CLE,B,0.0056,0,-0.432,0.132,-0.0824,0,9.681397739,-0.108,0.01,0.009910563,-0.107034078,0.173992813,0.991056276,-0.001570187
Samuel Rojas NA,R,0.0064,0,-0.432,0.132,0.0824,0,9.688073394,-0.108,0.01,0.01005629,-0.10860793,0.17649392,1.005628981,0.00098792
Yensi Rivas NA,B,0.008,0,-0.432,0.132,0.0164,0,9.676966292,-0.108,0.01,0.010023298,-0.10825162,0.175914896,1.002329812,0.000408896
Yoander Santana PIT,L,0.006,0,-0.432,0.132,0.0164,0,9.679218968,-0.108,0.01,0.010032473,-0.108350706,0.176051838,1.003247273,0.000569838
Angel Rodriguez NA,R,0.0064,0,-0.432,0.132,-0.0492,0,9.683615819,-0.108,0.01,0.009986712,-0.107856493,0.175237839,0.998671228,-0.000233161
John Zorrilla NA,R,0.0072,0,-0.432,0.132,0.0164,0,9.677871148,-0.108,0.01,0.010050493,-0.10854532,0.176320816,1.005049255,0.000885816
Gabriel Cesa ATL,R,0.0064,0,-0.432,0.132,-0.0492,0,9.683615819,-0.108,0.01,0.009955985,-0.107524642,0.174621015,0.995598542,-0.000771985
Junior Quezada NA,R,0.0068,0,-0.432,0.132,-0.0492,0,9.683257919,-0.108,0.01,0.010018466,-0.108199429,0.175682812,1.001846566,0.000323812
Yemil Rosario NA,R,0.0068,0,-0.432,0.132,-0.0824,0,9.680412371,-0.108,0.01,0.010054366,-0.108587148,0.176296262,1.005436556,0.000953262
Iverson Allen PIT,R,0.0064,0,-0.432,0.132,-0.0492,0,9.683615819,-0.108,0.01,0.010050216,-0.108542335,0.17618431,1.00502162,0.00088031
Juan Obispo WAS,R,0.01,0,-0.432,0.132,-0.0492,0,9.680365297,-0.108,0.01,0.010068987,-0.108745057,0.17646,1.006898677,0.001209
JosÃ© PeÃ±a BAL,R,0.0064,0,-0.436,0.132,0.0492,0,9.68798752,-0.109,0.01,0.010072332,-0.109788421,0.176506542,1.007233219,0.001267542
Juan Martinez NA,R,0.0064,0,-0.436,0.132,-0.0492,0,9.687150838,-0.109,0.01,0.010006253,-0.109068157,0.175331565,1.000625292,0.000109565
Carlos Avila LAN,L,0.006,0,-0.436,0.132,0.0824,0,9.676840215,-0.109,0.01,0.010046524,-0.109507109,0.176032176,1.00465238,0.000815176
Carlos Caripa CLE,L,0.006,0,-0.436,0.132,-0.0492,0,9.6875,-0.109,0.01,0.009954826,-0.108507602,0.17438864,0.995482589,-0.00079136
Sandor Feliciano CIN,B,0.0068,0,-0.436,0.132,0.0164,0,9.682758621,-0.109,0.009,0.009028372,-0.109343619,0.175705164,1.003152467,0.000552164
Francisco Caldera NA,R,0.0064,0,-0.436,0.132,-0.1152,0,9.681050657,-0.109,0.009,0.008960742,-0.108524539,0.174384995,0.995637971,-0.000764005
Miguel Flores NA,R,0.0056,0,-0.436,0.132,0.0824,0,9.677419355,-0.109,0.009,0.008999773,-0.108997247,0.175106578,0.999974747,-4.42E-06
Estiven Giron NA,L,0.006,0,-0.436,0.132,0.0824,0,9.676840215,-0.109,0.009,0.008993331,-0.108919235,0.174933284,0.999259032,-0.000129716
Jhonayker Ugarte KCA,R,0.0064,0,-0.436,0.132,0.0492,0,9.68798752,-0.109,0.009,0.009098427,-0.110192065,0.176974522,1.010936376,0.001914522
Jorge Garcia NA,L,0.0068,0,-0.436,0.132,-0.0492,0,9.686800895,-0.109,0.009,0.009006746,-0.109081706,0.175190224,1.000749599,0.000131224
Raul Pereira TEX,R,0.0056,0,-0.436,0.132,0.0492,0,9.688958009,-0.109,0.009,0.00905607,-0.109679069,0.176057043,1.006229992,0.001090043
Keiberg Camacaro SFN,R,0.006,0,-0.436,0.132,0.0164,0,9.683631362,-0.109,0.009,0.009042407,-0.109513592,0.175740178,1.00471185,0.000824178
Miguel Vargas NA,L,0.0068,0,-0.436,0.132,-0.0824,0,9.683673469,-0.109,0.009,0.008951105,-0.108407828,0.17395876,0.994567232,-0.00095024
Joan Sierra NA,R,0.0064,0,-0.436,0.132,-0.0824,0,9.683995923,-0.109,0.009,0.009005338,-0.109064654,0.175009746,1.000593153,0.000103746
Yandro Hernandez MIN,B,0.0072,0,-0.436,0.132,-0.0492,0,9.686450168,-0.109,0.009,0.009001743,-0.109021108,0.174911866,1.000193655,3.39E-05
Alexander Garcia NA,L,0.006,0,-0.436,0.132,-0.0824,0,9.684317719,-0.109,0.009,0.009063663,-0.109771029,0.176060645,1.007073657,0.001236645
Francisco Loreto PIT,R,0.006,0,-0.436,0.132,0.0164,0,9.683631362,-0.109,0.009,0.008986021,-0.108830699,0.174509526,0.998446776,-0.000271474
Eduardo Oviedo NA,R,0.0068,0,-0.436,0.132,0.0164,0,9.682758621,-0.109,0.009,0.009078027,-0.109944997,0.176286212,1.008669699,0.001515212
Juan Monso CHN,L,0.0068,0,-0.436,0.132,0.0164,0,9.682758621,-0.109,0.009,0.009024469,-0.10929635,0.175237145,1.002718812,0.000475145
Andrew Jemison NA,R,0.006,0,-0.436,0.132,0.0164,0,9.683631362,-0.109,0.009,0.009060774,-0.109736039,0.175917944,1.006752647,0.001179944
Angel Mata PHI,R,0.006,0,-0.436,0.132,0.0824,0,9.676840215,-0.109,0.009,0.008852207,-0.107210068,0.171847904,0.98357861,-0.002869096
Jhoan Peguero BOS,R,0.008,0,-0.436,0.132,-0.0492,0,9.685746352,-0.109,0.009,0.00903509,-0.109424984,0.175390179,1.003898935,0.000681179
Brayan Cota OAK,L,0.0056,0,-0.436,0.132,-0.0824,0,9.684638861,-0.109,0.009,0.008943293,-0.108313212,0.173594281,0.993699196,-0.001100719
Jose Robledo HOU,B,0.0064,0,-0.436,0.132,0.0492,0,9.68798752,-0.109,0.009,0.009055551,-0.109672783,0.175770255,1.00617232,0.001078255
Yonaiker Hernandez SDN,R,0.006,0,-0.436,0.132,0.0164,0,9.683631362,-0.109,0.009,0.009038834,-0.109470321,0.175424683,1.004314872,0.000753683
Luis Ariza NA,R,0.006,0,-0.436,0.132,-0.0824,0,9.684317719,-0.109,0.009,0.00896446,-0.108569575,0.173973282,0.99605115,-0.000689718
Leandro Morgado NA,R,0.0076,0,-0.436,0.132,-0.0492,0,9.686098655,-0.109,0.009,0.009033866,-0.10941016,0.175310208,1.003762936,0.000657208
Daniel Hernandez WAS,L,0.006,0,-0.436,0.132,-0.1152,0,9.681349578,-0.109,0.009,0.008926546,-0.10811039,0.173133335,0.991838443,-0.001424665
Jason Hernandez NA,R,0.0068,0,-0.436,0.132,-0.0492,0,9.686800895,-0.109,0.009,0.009021748,-0.109263392,0.174942719,1.002416437,0.000421719
Luis Galan CLE,R,0.0056,0,-0.436,0.132,0.0164,0,9.684065934,-0.109,0.009,0.009031686,-0.109383755,0.175113356,1.003520685,0.000614356
Breyias Dean MIA,R,0.006,0,-0.436,0.132,0.0164,0,9.683631362,-0.109,0.009,0.009012429,-0.109150527,0.17471795,1.001380984,0.00024095
Andrew Tess BAL,R,0.0072,0,-0.436,0.132,0.0824,0,9.675090253,-0.109,0.009,0.008991426,-0.108896158,0.17427881,0.999047322,-0.00016619
Albert Alberto NA,R,0.0064,0,-0.436,0.132,-0.0492,0,9.687150838,-0.109,0.009,0.008984154,-0.108808084,0.174114896,0.998239305,-0.000307104
Andy Mata DET,L,0.0064,0,-0.436,0.132,0.0164,0,9.683195592,-0.109,0.009,0.008949914,-0.108393407,0.173430446,0.994434929,-0.000970554
Jesus Torres CIN,R,0.0068,0,-0.436,0.132,-0.0492,0,9.686800895,-0.109,0.009,0.008989031,-0.108867149,0.174181445,0.998781179,-0.000212555
Yidel Diaz NA,R,0.0064,0,-0.436,0.132,0.0824,0,9.676258993,-0.109,0.009,0.008986273,-0.108833746,0.174127004,0.998474732,-0.000265996
Yunior Quezada LAN,L,0.006,0,-0.436,0.132,0.0164,0,9.683631362,-0.109,0.009,0.009024687,-0.109298987,0.174854314,1.002743004,0.000478314
Elian Garcia NA,L,0.0068,0,-0.436,0.132,-0.0492,0,9.686800895,-0.109,0.009,0.009024172,-0.109292748,0.174784171,1.00268576,0.000468171
Cristian Benavides NA,R,0.0068,0,-0.436,0.132,-0.0492,0,9.686800895,-0.109,0.009,0.008969682,-0.10863281,0.17368692,0.996631282,-0.00058708
Yancel Guerrero SLN,R,0.0092,0,-0.436,0.132,0.0492,0,9.684542587,-0.109,0.009,0.008970798,-0.108646328,0.173699563,0.996755304,-0.000565437
Yorfran John NA,B,0.0068,0,-0.436,0.132,-0.1152,0,9.680751174,-0.109,0.009,0.009055337,-0.109670192,0.175297237,1.006148548,0.001071237
Steven Herrera MIA,R,0.0068,0,-0.436,0.132,0.0164,0,9.682758621,-0.109,0.009,0.009050342,-0.1096097,0.175194513,1.005593577,0.000974513
Kashon Conliffe NA,R,0.0076,0,-0.436,0.132,0.0164,0,9.681881051,-0.109,0.009,0.009044095,-0.109534034,0.175043425,1.004899391,0.000853425
Nestor Miranda DET,R,0.0056,0,-0.436,0.132,-0.1152,0,9.68164794,-0.109,0.009,0.008967874,-0.108610913,0.173568211,0.996430398,-0.000621789
Bryan Martinez LAA,L,0.0072,0,-0.436,0.132,-0.0492,0,9.686450168,-0.109,0.009,0.00897341,-0.108677967,0.173669385,0.997045567,-0.000514615
Jose Torrez NA,R,0.0064,0,-0.436,0.132,0.0824,0,9.676258993,-0.109,0.009,0.009008663,-0.109104924,0.17434066,1.000962606,0.00016766
Angelo Hernandez CHA,R,0.006,0,-0.436,0.132,-0.1152,0,9.681349578,-0.109,0.009,0.008977537,-0.108727944,0.173662466,0.99750407,-0.000434534
Mayki De La Rosa ARI,R,0.0068,0,-0.436,0.132,-0.0492,0,9.686800895,-0.109,0.009,0.008981087,-0.108770945,0.173730151,0.997898579,-0.000365849
Enmanuel Bonilla TOR,R,0.0064,0,-0.436,0.132,0.0164,0,9.683195592,-0.109,0.009,0.010537993,-0.127626807,0.203828207,1.170888138,0.029748207
Sebastian De Andrade SEA,R,0.0056,0,-0.44,0.132,-0.1152,0,9.684601113,-0.11,0.009,0.009057726,-0.110705543,0.175094906,1.006414027,0.001115906
Estuar Suero PIT,B,0.0072,0,-0.44,0.132,-0.0492,0,9.67920354,-0.11,0.009,0.010060423,-0.122960729,0.194448979,1.117824809,0.020495979
Yelinson Betances LAA,R,0.0068,0,-0.44,0.132,0.0164,0,9.68707483,-0.11,0.009,0.008993943,-0.109925971,0.173818942,0.999327005,-0.000117058
Erubiel Fuentes NA,R,0.0064,0,-0.44,0.132,0.0164,0,9.6875,-0.11,0.008,0.008040745,-0.110560246,0.174790723,1.005093143,0.000885723
Romano Donato MIL,R,0.0068,0,-0.44,0.132,0.0164,0,9.68707483,-0.11,0.008,0.008039223,-0.11053931,0.174756619,1.004902814,0.000852619
Elvis Rojas NA,L,0.0068,0,-0.44,0.132,-0.0492,0,9.679558011,-0.11,0.008,0.007996777,-0.109955678,0.173825932,0.99959707,-7.01E-05
Raily Liriano ARI,R,0.0076,0,-0.44,0.132,0.0164,0,9.68622101,-0.11,0.008,0.008020896,-0.110287315,0.174322135,1.002611953,0.000454135
Liosward Marin BOS,L,0.006,0,-0.44,0.132,-0.1152,0,9.684308264,-0.11,0.008,0.008002453,-0.110033732,0.173873303,1.000306656,5.33E-05
Aneudi Escanio NA,B,0.0068,0,-0.44,0.132,0.0492,0,9.677419355,-0.11,0.008,0.007968287,-0.10956394,0.173104053,0.996035818,-0.000688947
Domingo Batista TBA,L,0.0056,0,-0.44,0.132,-0.0492,0,9.68061674,-0.11,0.008,0.008011148,-0.110153284,0.174027168,1.001393492,0.000242168
Tony Ruiz NA,R,0.0056,0,-0.44,0.132,-0.0824,0,9.687814703,-0.11,0.008,0.008044841,-0.110616557,0.174732931,1.005605068,0.000973931
Wandi Feliz COL,R,0.006,0,-0.44,0.132,0.0164,0,9.687924016,-0.11,0.008,0.008011004,-0.110151305,0.173927909,1.001375499,0.000238909
Joan Delgado CHN,R,0.008,0,-0.44,0.132,-0.0492,0,9.678492239,-0.11,0.008,0.008075691,-0.111040753,0.175315179,1.009461393,0.001643179
Marcelo Alcala CHA,R,0.0072,0,-0.44,0.132,0.0164,0,9.686648501,-0.11,0.008,0.008701069,-0.119639696,0.188886064,1.087633598,0.015219064
Jhomnardo Reyes MIN,L,0.0064,0,-0.44,0.132,-0.0492,0,9.6799117,-0.11,0.008,0.007980865,-0.109736894,0.173239639,0.997608125,-0.000415361
Renair Manrique NA,B,0.0064,0,-0.44,0.132,0.0164,0,9.6875,-0.11,0.008,0.008051276,-0.110705039,0.174739852,1.006409441,0.001112852
Jesus Mujica NA,R,0.006,0,-0.44,0.132,0.0164,0,9.687924016,-0.11,0.008,0.008020452,-0.110281219,0.174030781,1.002556534,0.000443781
Daniel Gaitor NA,B,0.0072,0,-0.44,0.132,-0.0492,0,9.67920354,-0.11,0.008,0.007997188,-0.109961333,0.173490994,0.999648486,-6.10E-05
Saivel Zayas TEX,R,0.0064,0,-0.44,0.132,-0.0492,0,9.6799117,-0.11,0.008,0.007968519,-0.10956713,0.172778399,0.996064816,-0.000682601
Carlos Mota COL,R,0.0056,0,-0.44,0.132,-0.0492,0,9.68061674,-0.11,0.008,0.007971787,-0.109612065,0.172832318,0.996473317,-0.000611682
Ruben Castillo NYA,L,0.008,0,-0.44,0.132,0.0164,0,9.68579235,-0.11,0.008,0.007982275,-0.109756276,0.173055714,0.997784329,-0.000384286
Hansel Jimenez CIN,R,0.0068,0,-0.44,0.132,0.0492,0,9.677419355,-0.11,0.008,0.008082121,-0.111129162,0.175125416,1.010265111,0.001779416
Gilberto Rojas NA,R,0.0068,0,-0.44,0.132,0.0824,0,9.681415929,-0.11,0.008,0.007990441,-0.109868569,0.173063971,0.998805172,-0.000207029
Estivel Morillo CLE,L,0.0068,0,-0.44,0.132,0.0164,0,9.68707483,-0.11,0.008,0.007942626,-0.109211114,0.171959849,0.99282831,-0.001242151
Rafael Ramirez NA,R,0.0068,0,-0.44,0.132,0.0164,0,9.68707483,-0.11,0.008,0.007973235,-0.10963198,0.172560737,0.996654366,-0.000579263
Jose Rivera NA,B,0.0084,0,-0.44,0.132,0.0164,0,9.685362517,-0.11,0.008,0.008027366,-0.110376282,0.173730261,1.003420745,0.000592261
Juan Rujano SLN,R,0.0056,0,-0.44,0.132,-0.1152,0,9.684601113,-0.11,0.008,0.007982351,-0.109757322,0.172685186,0.997793837,-0.000381814
Rafael Castillo NA,B,0.0064,0,-0.44,0.132,0.0164,0,9.6875,-0.11,0.008,0.00806133,-0.110843282,0.174345399,1.007666204,0.001326399
Angel Nieblas NA,R,0.0072,0,-0.44,0.132,0.0164,0,9.686648501,-0.11,0.008,0.008057269,-0.110787454,0.174202193,1.007158675,0.001238193
Brayan Sanchez NA,R,0.0064,0,-0.44,0.132,0.0824,0,9.681978799,-0.11,0.008,0.007963662,-0.109500351,0.172154461,0.995457737,-0.000785539
Donte Grant SDN,L,0.0072,0,-0.44,0.132,0.0164,0,9.686648501,-0.11,0.008,0.007977657,-0.109692783,0.172382209,0.997207121,-0.000482791
Jesus Lizardo PIT,B,0.0056,0,-0.44,0.132,0.0824,0,9.683098592,-0.11,0.008,0.007965567,-0.10952655,0.172114003,0.995695906,-0.000743997
Cherif Neymour NA,B,0.0092,0,-0.44,0.132,0.0164,0,9.684499314,-0.11,0.008,0.008033985,-0.110467288,0.173510969,1.004248071,0.000733969
Justin Rodriguez NA,R,0.0064,0,-0.444,0.132,0.0164,0,9.678714859,-0.111,0.008,0.008054611,-0.111757723,0.173928243,1.006826338,0.001179243
Engel Paulino MIL,R,0.0076,0,-0.444,0.132,0.0164,0,9.677419355,-0.111,0.008,0.008007538,-0.111104583,0.172886739,1.000942191,0.000162739
Sheng-En Lin CIN,L,0.0064,0,-0.444,0.132,-0.1152,0,9.686924494,-0.111,0.008,0.00801779,-0.11124683,0.173091048,1.002223697,0.000384048
Juan Alvarez ARI,B,0.0056,0,-0.444,0.132,-0.0824,0,9.6812749,-0.111,0.008,0.008022779,-0.111316057,0.173194748,1.002847362,0.000491748
Amauri Ramirez HOU,L,0.006,0,-0.444,0.132,-0.0492,0,9.683751363,-0.111,0.007,0.007016524,-0.111262024,0.173058556,1.002360577,0.000407556
Rafael Martinez NA,R,0.0068,0,-0.444,0.132,0.0164,0,9.678284182,-0.111,0.007,0.00703387,-0.111537085,0.173469308,1.004838607,0.000835308
Fernando Roquez NA,L,0.0064,0,-0.444,0.132,-0.0824,0,9.680638723,-0.111,0.007,0.006989072,-0.110826715,0.172325557,0.998438871,-0.000269443
Leider Padilla LAN,R,0.006,0,-0.444,0.132,-0.0492,0,9.683751363,-0.111,0.007,0.007007533,-0.111119446,0.17276371,1.001076093,0.00018571
Carlos Blanco NA,L,0.0064,0,-0.444,0.132,-0.0824,0,9.680638723,-0.111,0.007,0.006990524,-0.11084973,0.172343368,0.998646216,-0.000233632
Fernando Pena SFN,R,0.0056,0,-0.444,0.132,-0.0824,0,9.6812749,-0.111,0.007,0.007007342,-0.111116423,0.172670917,1.001048855,0.000180917
Idalberto Santiesteban NA,L,0.0068,0,-0.444,0.132,-0.1152,0,9.686635945,-0.111,0.007,0.006971782,-0.110552547,0.171786707,0.995968895,-0.000695293
Wilton Lara HOU,R,0.0064,0,-0.444,0.132,0.0164,0,9.678714859,-0.111,0.007,0.007026414,-0.111418857,0.173111779,1.003773485,0.000650779
Rony Bello WAS,R,0.0068,0,-0.444,0.132,0.0164,0,9.678284182,-0.111,0.007,#N/A,#N/A,#N/A,#N/A,#N/A
Jhosman Theran LAN,R,0.0076,0,-0.444,0.132,0.0164,0,9.677419355,-0.111,0.007,0.006979253,-0.110671007,0.171942863,0.997036097,-0.000511137
Jord Diaz TEX,R,0.0068,0,-0.444,0.132,-0.0824,0,9.68031968,-0.111,0.007,0.00697902,-0.110667319,0.171911212,0.997002877,-0.000516788
Roiner Cespede NA,R,0.006,0,-0.444,0.132,0.0164,0,9.679144385,-0.111,0.007,0.0070455,-0.111721505,0.17353168,1.006500049,0.00112068
Ramses Velazquez NA,L,0.0064,0,-0.444,0.132,-0.0492,0,9.683406114,-0.111,0.007,0.006977988,-0.110650949,0.171828961,0.996855393,-0.000542039
Wagnel Luna DET,R,0.0064,0,-0.444,0.132,0.0164,0,9.678714859,-0.111,0.007,0.007055576,-0.11188128,0.173738525,1.007939462,0.001368525
Larry Suero COL,L,0.006,0,-0.444,0.132,0.0164,0,9.679144385,-0.111,0.007,0.007023216,-0.111368144,0.172891519,1.003316614,0.000571519
Edwilmin Matos HOU,R,0.0056,0,-0.444,0.132,-0.0492,0,9.684095861,-0.111,0.007,0.006977545,-0.110643935,0.171763246,0.996792207,-0.000552754
Ramon Landaeta OAK,R,0.0056,0,-0.444,0.132,0.0824,0,9.688581315,-0.111,0.007,0.007012645,-0.111200513,0.17260223,1.001806421,0.00031123
Luis Parababire ATL,R,0.0064,0,-0.444,0.132,0.0824,0,9.6875,-0.111,0.007,#N/A,#N/A,#N/A,#N/A,#N/A
Brayan Rijo NA,R,0.0068,0,-0.444,0.132,-0.0492,0,9.683060109,-0.111,0.007,0.006968823,-0.110505628,0.17144998,0.9955462,-0.00076702
Marcos Belen CLE,R,0.0072,0,-0.444,0.132,0.0164,0,9.677852349,-0.111,0.007,0.007047771,-0.111757515,0.173339933,1.006824459,0.001174933
Brahian Silva NA,R,0.0068,0,-0.444,0.132,-0.1152,0,9.686635945,-0.111,0.007,0.007016768,-0.111265899,0.172562383,1.002395486,0.000412383
Lazaro Morales SFN,R,0.0068,0,-0.444,0.132,0.0164,0,9.678284182,-0.111,0.007,0.007016313,-0.111258672,0.172534135,1.002330378,0.000401135
Moises MarchÃ¡n KCA,R,0.0064,0,-0.444,0.132,0.0824,0,9.6875,-0.111,0.007,0.006961218,-0.11038503,0.171128619,0.994459729,-0.000953381
Yorger Bautista SEA,L,0.006,0,-0.444,0.132,0.0164,0,9.679144385,-0.111,0.007,0.007034691,-0.111550103,0.172928789,1.004955886,0.000852789
Paris Johnson NA,R,0.0064,0,-0.444,0.132,-0.0492,0,9.683406114,-0.111,0.007,0.006991393,-0.110863515,0.17183645,0.998770401,-0.00021155
Juan Elejandro ATL,B,0.006,0,-0.444,0.132,0.0164,0,9.679144385,-0.111,0.007,0.007067706,-0.112073622,0.173661611,1.009672269,0.001663611
Romtres Cabrera SLN,R,0.008,0,-0.444,0.132,-0.0492,0,9.682017544,-0.111,0.007,0.00703178,-0.111503945,0.172729656,1.004540044,0.000780656
Diego Campos NA,R,0.0056,0,-0.444,0.132,0.0824,0,9.688581315,-0.111,0.007,0.007019532,-0.111309717,0.172397693,1.002790243,0.000479693
Omar Mejia KCA,R,0.006,0,-0.444,0.132,0.0164,0,9.679144385,-0.111,0.007,0.007015706,-0.111249047,0.172289696,1.002243671,0.000385696
Giomar Ubiera NYN,R,0.0072,0,-0.444,0.132,0.0492,0,9.681818182,-0.111,0.007,0.007048124,-0.111763103,0.173081779,1.006874805,0.001181779
Jensy De Leon NA,R,0.0068,0,-0.444,0.132,-0.0824,0,9.68031968,-0.111,0.007,0.007018587,-0.111294735,0.172305306,1.002655273,0.000456306
Carlos Altuve NA,R,0.0064,0,-0.444,0.132,-0.0824,0,9.680638723,-0.111,0.007,0.006992002,-0.110873172,0.171606699,0.998857406,-0.000196301
Daniel Rojas SLN,R,0.0076,0,-0.444,0.132,-0.0492,0,9.682365827,-0.111,0.007,0.007044292,-0.111702338,0.172888048,1.006327367,0.001087048
Henniel Alcala CHN,R,0.006,0,-0.444,0.132,0.0824,0,9.688041594,-0.111,0.007,0.007082318,-0.112305323,0.173805134,1.011759665,0.002020134
Jesus Morales KCA,R,0.006,0,-0.444,0.132,0.0824,0,9.688041594,-0.111,0.007,0.00699069,-0.110852372,0.171523573,0.998670018,-0.000228427
Ramy Peralta ARI,R,0.006,0,-0.444,0.132,-0.0824,0,9.680957129,-0.111,0.007,#N/A,#N/A,#N/A,#N/A,#N/A
Jose Marchan NA,R,0.0068,0,-0.444,0.132,-0.0492,0,9.683060109,-0.111,0.007,0.006992017,-0.110873419,0.171466242,0.998859631,-0.000195758
Railin Familia NA,R,0.006,0,-0.444,0.132,-0.0824,0,9.680957129,-0.111,0.007,0.00696874,-0.110504303,0.170856576,0.995534258,-0.000766424
Greyber Altamirano NA,L,0.0068,0,-0.444,0.132,0.0164,0,9.678284182,-0.111,0.007,0.007019401,-0.111307644,0.172049529,1.002771568,0.000475529
Vicente Guaylupo NA,R,0.006,0,-0.444,0.132,-0.0492,0,9.683751363,-0.111,0.007,#N/A,#N/A,#N/A,#N/A,#N/A
Nicolas Barrios MIL,L,0.0072,0,-0.444,0.132,-0.0492,0,9.682713348,-0.111,0.007,#N/A,#N/A,#N/A,#N/A,#N/A
Sebastian Pena SDN,L,0.0064,0,-0.444,0.132,0.0164,0,9.678714859,-0.111,0.007,0.007008215,-0.111130267,0.171721292,1.001173577,0.000201292
Haniel German NA,R,0.006,0,-0.448,0.132,-0.0492,0,9.687162891,-0.112,0.007,0.006986582,-0.111785314,0.171166272,0.998083163,-0.000328728
Bryant Mendez SEA,R,0.0072,0,-0.448,0.132,0.0164,0,9.682119205,-0.112,0.007,0.007031324,-0.112501185,0.172245341,1.004474866,0.000767341
Victor Marquez PIT,R,0.0068,0,-0.448,0.132,0.0824,0,9.675767918,-0.112,0.007,0.00701789,-0.112286238,0.171896194,1.002555693,0.000438194
Jurdrick Profar CHA,R,0.0068,0,-0.448,0.132,0.0164,0,9.682539683,-0.112,0.007,0.007022859,-0.112365741,0.1720169,1.003265542,0.0005599
Erick Lara TBA,L,0.0064,0,-0.448,0.132,0.0164,0,9.682959049,-0.112,0.007,0.007039722,-0.112635556,0.172408832,1.005674607,0.000972832
Isais Chavez MIL,R,0.0064,0,-0.448,0.132,0.0824,0,9.676320273,-0.112,0.006,0.006039375,-0.112734995,0.172538897,1.006562457,0.001124897
Cruzmel Arias COL,R,0.006,0,-0.448,0.132,-0.0824,0,9.684106614,-0.112,0.006,0.006013119,-0.112244887,0.171786791,1.002186492,0.000374791
Jhosmmel Zue KCA,R,0.006,0,-0.448,0.132,0.0824,0,9.676870748,-0.112,0.006,0.005979284,-0.111613302,0.170802235,0.996547341,-0.000591765
Jeison Lopez OAK,R,0.006,0,-0.448,0.132,0.0164,0,9.683377309,-0.112,0.006,0.005970792,-0.111454779,0.170551686,0.995131959,-0.000834314
Sebastian De Los Santos CLE,B,0.0064,0,-0.448,0.132,-0.0492,0,9.686825054,-0.112,0.006,0.006023889,-0.112445933,0.172058341,1.003981544,0.000682341
Jonatan Yan NA,R,0.0064,0,-0.448,0.132,0.0164,0,9.682959049,-0.112,0.006,0.005976204,-0.11155581,0.170670429,0.996034018,-0.000679571
Abel Valdes TEX,L,0.0056,0,-0.448,0.132,0.0824,0,9.677419355,-0.112,0.006,0.005985594,-0.111731096,0.170938601,0.997599072,-0.000411399
Israel Alvarez CLE,B,0.0056,0,-0.448,0.132,0.0164,0,9.683794466,-0.112,0.006,0.006085069,-0.113587963,0.173705406,1.014178238,0.002428406
Daniel Mielcarek LAN,B,0.0068,0,-0.448,0.132,-0.1152,0,9.680656934,-0.112,0.006,0.006008681,-0.112162049,0.171432682,1.001446867,0.000247682
Freider Rojas MIL,B,0.0064,0,-0.448,0.132,0.0824,0,9.676320273,-0.112,0.006,0.006041215,-0.11276934,0.172359882,1.006869112,0.001175882
July Vittini NA,R,0.0068,0,-0.448,0.132,-0.0824,0,9.683481701,-0.112,0.006,0.006012472,-0.112232804,0.171538822,1.002078606,0.000355822
Carlos Bello NYA,R,0.0064,0,-0.448,0.132,0.0164,0,9.682959049,-0.112,0.006,0.006022331,-0.112416854,0.171793027,1.003721909,0.000637027
