Full Name,Hand,WAR/GS,ERA,xWAR/GS,SIERA,ERA Change,bpWAR/GS,WAR/IP,Updated WAR/GS,Updated xWAR/GS,Updated WAR/IP,Updated ERA
Keyner Martinez SFN,R,-0.029689609,5.6399,-0.029956667,5.39,-0.0446001,-0.010511111,-0.005255556,-0.029924393,-0.030193563,-0.005297116,5.5952999
Augusto Mendieta KCA,R,#DIV/0!,5.6408,-0.032363334,5.45,-1.043500186,-0.011355556,-0.005677778,#DIV/0!,-0.038350276,-0.006728119,4.597299814
Cameron Junker FA,R,#DIV/0!,5.6419,-0.029956667,5.3,0.046600226,-0.010511111,-0.005255556,#DIV/0!,-0.029709235,-0.005212146,5.688500226
Edinson Batista FA,R,-0.032727273,5.6429,-0.032869999,5.45,#N/A,-0.011533333,-0.005766667,-0.032727273,-0.032869999,-0.005766667,#N/A
Matthew Walker FA,L,-0.036848793,5.643,-0.037049999,5.63,#N/A,-0.013,-0.0065,-0.036848793,-0.037049999,-0.0065,#N/A
Joseph Stock BOS,R,#DIV/0!,5.6433,-0.029893335,5.35,0.057300207,-0.010488889,-0.005244445,#DIV/0!,-0.029589808,-0.005191194,5.700600207
Samuel Perez FA,L,#DIV/0!,5.6439,-0.043383331,5.57,0.018199779,-0.015222222,-0.007611111,#DIV/0!,-0.043243434,-0.007586567,5.662099779
John Wilson FA,L,#DIV/0!,5.6445,-0.036606666,5.5,0.027100163,-0.012844444,-0.006422222,#DIV/0!,-0.036430911,-0.006391388,5.671600163
Jose Martinez FA,R,-0.032388664,5.6447,-0.033566666,5.45,#N/A,-0.011777778,-0.005888889,-0.032388664,-0.033566666,-0.005888889,#N/A
Samuel Highfill PHI,R,-0.031340685,5.6448,-0.031540001,5.32,#N/A,-0.011066667,-0.005533333,-0.031340685,-0.031540001,-0.005533333,#N/A
Juan Rojas BAL,L,-0.041827542,5.6458,-0.041736665,5.66,#N/A,-0.014644444,-0.007322222,-0.041827542,-0.041736665,-0.007322222,#N/A
Lebarron Johnson COL,R,-0.032497149,5.6486,-0.032363334,5.41,0.036600036,-0.011355556,-0.005677778,-0.032286584,-0.032153636,-0.005640989,5.685200036
Dylan Burns FA,R,-0.031690141,5.6487,-0.030970001,5.48,#N/A,-0.010866667,-0.005433333,-0.031690141,-0.030970001,-0.005433333,#N/A
Jeremy Lee FA,R,-0.034285714,5.6487,-0.03458,5.44,#N/A,-0.012133333,-0.006066667,-0.034285714,-0.03458,-0.006066667,#N/A
Justin Banks NYN,R,-0.03,5.6502,-0.030590001,5.37,-0.018900027,-0.010733334,-0.005366667,-0.030100351,-0.030692325,-0.005384618,5.631299973
Luis Serna NYA,R,-0.032497149,5.6517,-0.032553332,5.38,-0.3713998,-0.011422222,-0.005711111,-0.03463269,-0.034692565,-0.006086415,5.2803002
Cesar Lares MIN,L,-0.040478905,5.6523,-0.040470001,5.54,0.032100201,-0.0142,-0.0071,-0.04024902,-0.040240166,-0.007059678,5.684400201
Rio Britton ARI,L,-0.04,5.6529,-0.038696666,5.72,-0.351499935,-0.013577778,-0.006788889,-0.042487218,-0.041102843,-0.007211025,5.301400065
Andrew McDaniel CHA,R,-0.029076397,5.653,-0.029133333,5.22,0.133099911,-0.010222222,-0.005111111,-0.028391793,-0.028447389,-0.00499077,5.786099911
Matthew Keating NYA,R,-0.038793103,5.6533,-0.036923333,5.48,-0.310200167,-0.012955556,-0.006477778,-0.040921706,-0.03894934,-0.006833218,5.343099833
Ryan Ammons NYN,L,#DIV/0!,5.6535,-0.045156667,5.64,0.059099874,-0.015844444,-0.007922222,#DIV/0!,-0.044684613,-0.007839406,5.712599874
Justin Lange FA,R,-0.033112583,5.654,-0.032743333,5.34,#N/A,-0.011488889,-0.005744444,-0.033112583,-0.032743333,-0.005744444,#N/A
Bryce Warrecker NYA,R,-0.035,5.654,-0.035086666,5.34,0.027100011,-0.012311111,-0.006155555,-0.034832243,-0.034918493,-0.006126051,5.681100011
Angel Roman FA,L,-0.042630058,5.6542,-0.042496669,5.73,#N/A,-0.014911112,-0.007455556,-0.042630058,-0.042496669,-0.007455556,#N/A
Erik Ritchie PHI,L,#DIV/0!,5.6543,-0.038063333,5.68,0.049700175,-0.013355556,-0.006677778,#DIV/0!,-0.037728764,-0.006619081,5.704000175
Luis Rodriguez HOU,R,-0.036067893,5.6561,-0.0361,5.47,-0.00470009,-0.012666667,-0.006333333,-0.036097864,-0.036129998,-0.006338596,5.65139991
Hiro Wyatt KCA,R,-0.032239493,5.6563,-0.03249,5.37,0.048099824,-0.0114,-0.0057,-0.031965336,-0.032213713,-0.005651529,5.704399824
Connor Staine COL,R,-0.037628278,5.6566,-0.037556668,5.22,#N/A,-0.013177778,-0.006588889,-0.037628278,-0.037556668,-0.006588889,#N/A
Drew Conover OAK,R,-0.035478548,5.6567,-0.035593334,5.48,0.119900063,-0.012488889,-0.006244445,-0.03472654,-0.034838894,-0.006112087,5.776600063
Luis Moreno NYN,R,#DIV/0!,5.6571,-0.028943333,5.44,0.046599768,-0.010155555,-0.005077778,#DIV/0!,-0.028704915,-0.00503595,5.703699768
David Hernandez SEA,R,#DIV/0!,5.6571,-0.036226667,5.57,0.045200191,-0.012711111,-0.006355556,#DIV/0!,-0.035937216,-0.006304775,5.702300191
Brandon White MIA,R,-0.033738192,5.658,-0.033566666,5.29,#N/A,-0.011777778,-0.005888889,-0.033738192,-0.033566666,-0.005888889,#N/A
Anderson Bido FA,R,-0.031746032,5.6589,-0.033819999,5.32,#N/A,-0.011866666,-0.005933333,-0.031746032,-0.033819999,-0.005933333,#N/A
Karlos Morales FA,L,#DIV/0!,5.6595,-0.042053333,5.74,0.069799843,-0.014755555,-0.007377778,#DIV/0!,-0.04153468,-0.007286786,5.729299843
Paul Peavyhouse FA,R,-0.031914894,5.6598,-0.031983335,5.46,#N/A,-0.011222223,-0.005611111,-0.031914894,-0.031983335,-0.005611111,#N/A
Joshua Hansell KCA,R,-0.035917902,5.6606,-0.036163335,5.42,#N/A,-0.012688889,-0.006344445,-0.035917902,-0.036163335,-0.006344445,#N/A
Luis Reyes CHA,R,-0.035917902,5.661,-0.035720001,5.48,0.0471002,-0.012533334,-0.006266667,-0.035619061,-0.035422806,-0.006214527,5.7081002
Michael Tepper WAS,R,-0.029646522,5.6613,-0.029766665,5.41,0.050500039,-0.010444444,-0.005222222,-0.029382069,-0.02950114,-0.005175639,5.711800039
Christopher Olds BOS,R,#DIV/0!,5.662,-0.037303333,5.36,-0.066299915,-0.013088889,-0.006544444,#DIV/0!,-0.037740141,-0.006621077,5.595700085
Ramon Marquez PHI,R,-0.030678466,5.6621,-0.030779999,5.35,#N/A,-0.0108,-0.0054,-0.030678466,-0.030779999,-0.0054,#N/A
Justin Meis PIT,R,#DIV/0!,5.6625,-0.035593334,5.19,0.035200202,-0.012488889,-0.006244445,#DIV/0!,-0.035372073,-0.006205627,5.697700202
Michael Martinez FA,R,#DIV/0!,5.6628,-0.033946665,5.23,0.030699863,-0.011911111,-0.005955555,#DIV/0!,-0.03376263,-0.005923268,5.693499863
Tyler Bradt SLN,R,-0.034707158,5.6647,-0.034453334,5.38,0.07710001,-0.012088889,-0.006044445,-0.034234773,-0.033984403,-0.005962176,5.74180001
Si Hwan Chang FA,R,#DIV/0!,5.6654,-0.027613333,5.44,-0.00979975,-0.009688889,-0.004844444,#DIV/0!,-0.027661098,-0.004852824,5.65560025
Michael Dominguez FA,R,-0.037533512,5.6657,-0.037746666,5.2,#N/A,-0.013244444,-0.006622222,-0.037533512,-0.037746666,-0.006622222,#N/A
Nicholas Pinto CHA,L,-0.039338655,5.6661,-0.039583333,5.58,0.050000156,-0.013888889,-0.006944444,-0.038991513,-0.039234033,-0.006883164,5.716100156
Patricio Aquino MIL,R,-0.035046729,5.6664,-0.036163335,5.41,-0.185000106,-0.012688889,-0.006344445,-0.036190956,-0.037344017,-0.006551582,5.481399894
Andy Rodriguez FA,R,-0.031496063,5.6664,-0.030526667,5.19,#N/A,-0.010711111,-0.005355556,-0.031496063,-0.030526667,-0.005355556,#N/A
Daniel Corniel MIL,R,#DIV/0!,5.6665,-0.034833333,5.41,0.040599736,-0.012222222,-0.006111111,#DIV/0!,-0.034583757,-0.006067326,5.707099736
John Beller FA,L,#DIV/0!,5.6666,-0.040089999,5.54,0.047199894,-0.014066666,-0.007033333,#DIV/0!,-0.03975607,-0.006974749,5.713799894
Miguelangel Boadas MIN,R,-0.036764706,5.669,-0.036479999,5.32,#N/A,-0.0128,-0.0064,-0.036764706,-0.036479999,-0.0064,#N/A
Kih-Yun Yang FA,R,#DIV/0!,5.6691,-0.025903333,5.17,-0.012900008,-0.009088889,-0.004544444,#DIV/0!,-0.025962276,-0.004554785,5.656199992
Jesus Carrera HOU,R,-0.032727273,5.6695,-0.032426666,5.3,0.348900133,-0.011377778,-0.005688889,-0.030713242,-0.030431134,-0.005338795,6.018400133
Jose Urbina TBA,R,-0.036488027,5.67,-0.036606666,5.25,0.070300119,-0.012844444,-0.006422222,-0.036035627,-0.036152794,-0.006342595,5.740300119
Grant Judkins OAK,R,-0.038198404,5.6709,-0.038443333,5.32,0.013399886,-0.013488889,-0.006744444,-0.038108144,-0.038352494,-0.006728508,5.684299886
Chia-Shi Shen SEA,R,-0.032078964,5.6714,-0.032363334,5.36,#N/A,-0.011355556,-0.005677778,-0.032078964,-0.032363334,-0.005677778,#N/A
Logan Clayton ARI,R,-0.027660854,5.6717,-0.02774,5.27,#N/A,-0.009733333,-0.004866667,-0.027660854,-0.02774,-0.004866667,#N/A
Brayden Risedorph CHN,R,#DIV/0!,5.6736,-0.029576667,5.33,0.048800129,-0.010377778,-0.005188889,#DIV/0!,-0.029322271,-0.005144258,5.722400129
Dylan Hall OAK,R,#DIV/0!,5.674,-0.033123333,5.21,0.021699811,-0.011622222,-0.005811111,#DIV/0!,-0.032996655,-0.005788887,5.695699811
Braden Carmichael FA,L,#DIV/0!,5.6741,-0.037113334,5.42,0.023200017,-0.013022222,-0.006511111,#DIV/0!,-0.036961587,-0.006484489,5.697300017
Graham Osman CIN,L,-0.044573643,5.6743,-0.044269999,5.88,0.051799968,-0.015533333,-0.007766667,-0.044166736,-0.043865864,-0.007695766,5.726099968
Leonard Garcia LAA,L,#DIV/0!,5.676,-0.042496669,5.52,-0.433099986,-0.014911112,-0.007455556,#DIV/0!,-0.045739323,-0.008024443,5.242900014
Deylen Miley HOU,R,-0.034436192,5.6761,-0.034516666,5.31,#N/A,-0.012111111,-0.006055555,-0.034436192,-0.034516666,-0.006055555,#N/A
Connor Housley FA,R,#DIV/0!,5.6762,-0.031729999,5.34,0.044000181,-0.011133333,-0.005566667,#DIV/0!,-0.031484038,-0.005523515,5.720200181
Jose Salvador FA,L,-0.038294798,5.6781,-0.038063333,5.43,#N/A,-0.013355556,-0.006677778,-0.038294798,-0.038063333,-0.006677778,#N/A
Jaydenn Estanista PHI,R,#DIV/0!,5.6781,-0.03401,5.33,0.144200076,-0.011933333,-0.005966667,#DIV/0!,-0.033146288,-0.005815138,5.822300076
Kole Ramage FA,R,-0.032085561,5.6785,-0.032110001,5.44,#N/A,-0.011266667,-0.005633333,-0.032085561,-0.032110001,-0.005633333,#N/A
Jacob Wosinski MIN,R,#DIV/0!,5.6788,-0.032616667,5.22,-0.139699889,-0.011444444,-0.005722222,#DIV/0!,-0.033419045,-0.00586299,5.539100111
Hayden Nierman BAL,R,#DIV/0!,5.6797,-0.034516666,5.5,0.052100199,-0.012111111,-0.006055555,#DIV/0!,-0.034200043,-0.006000008,5.731800199
Harold Melenge FA,L,-0.043048284,5.6807,-0.043256667,5.66,#N/A,-0.015177778,-0.007588889,-0.043048284,-0.043256667,-0.007588889,#N/A
Nestor Lorant CIN,R,-0.03680276,5.6811,-0.03667,5.28,#N/A,-0.012866667,-0.006433333,-0.03680276,-0.03667,-0.006433333,#N/A
Wyatt Wendell FA,R,-0.034907598,5.6815,-0.034643332,5.43,#N/A,-0.012155555,-0.006077778,-0.034907598,-0.034643332,-0.006077778,#N/A
Jared Simpson WAS,L,#DIV/0!,5.6816,-0.047500002,5.94,-0.611500229,-0.016666667,-0.008333334,#DIV/0!,-0.05261234,-0.009230235,5.070099771
Harold Cortijo NYA,R,#DIV/0!,5.6823,-0.030843334,5.28,0.046999843,-0.010822222,-0.005411111,#DIV/0!,-0.03058822,-0.005366354,5.729299843
Ronny Garcia FA,R,#DIV/0!,5.6823,-0.032680001,5.36,0.043300004,-0.011466667,-0.005733334,#DIV/0!,-0.032430975,-0.005689645,5.725600004
Mathias LaCombe CHA,R,-0.034777303,5.6829,-0.034516666,5.38,#N/A,-0.012111111,-0.006055555,-0.034777303,-0.034516666,-0.006055555,#N/A
Seth Keener CHA,R,-0.038212435,5.6833,-0.038380001,5.44,0.080400247,-0.013466667,-0.006733333,-0.037671853,-0.037837048,-0.006638079,5.763700247
Cole Patten FA,R,-0.031836735,5.6837,-0.032110001,5.44,#N/A,-0.011266667,-0.005633333,-0.031836735,-0.032110001,-0.005633333,#N/A
Benjamin Peterson SFN,R,#DIV/0!,5.6857,-0.030716667,5.35,-0.195499778,-0.010777778,-0.005388889,#DIV/0!,-0.031772844,-0.005574183,5.490200222
Braian Salazar SDN,L,-0.046116505,5.686,-0.044903334,5.71,0.005900194,-0.015755556,-0.007877778,-0.046068651,-0.044856739,-0.007869603,5.691900194
Adrian Bohorquez MIN,R,-0.037827944,5.6871,-0.038063333,5.26,-0.022299773,-0.013355556,-0.006677778,-0.037976272,-0.038212584,-0.006703962,5.664800227
Aaron Munson TOR,R,#DIV/0!,5.6873,-0.035909999,5.52,-0.528500113,-0.0126,-0.0063,#DIV/0!,-0.039246985,-0.006885436,5.158799887
David Rodriguez ATL,R,-0.033692722,5.6874,-0.03344,5.37,0.033300145,-0.011733333,-0.005866667,-0.033495449,-0.033244206,-0.005832317,5.720700145
Cole Miller OAK,R,-0.032894737,5.6878,-0.032869999,5.39,#N/A,-0.011533333,-0.005766667,-0.032894737,-0.032869999,-0.005766667,#N/A
Luarbert Arias FA,R,#DIV/0!,5.6882,-0.036163335,5.17,-0.002799872,-0.012688889,-0.006344445,#DIV/0!,-0.036181135,-0.006347568,5.685400128
Alexander Meckley WAS,R,-0.035158501,5.6886,-0.035403333,5.48,#N/A,-0.012422222,-0.006211111,-0.035158501,-0.035403333,-0.006211111,#N/A
Thomas Mace CLE,R,-0.038486628,5.6887,-0.038506667,5.39,0.212499937,-0.013511111,-0.006755556,-0.037048969,-0.037068261,-0.006503204,5.901199937
Tanner Hall MIN,R,-0.037383178,5.6903,-0.037303333,5.5,#N/A,-0.013088889,-0.006544444,-0.037383178,-0.037303333,-0.006544444,#N/A
Ethan Chenault PHI,R,#DIV/0!,5.6921,-0.033249999,5.46,0.051499772,-0.011666666,-0.005833333,#DIV/0!,-0.032949166,-0.005780556,5.743599772
Ronaldo Alesandro ATL,R,#DIV/0!,5.6924,-0.030716667,5.34,0.040400126,-0.010777778,-0.005388889,#DIV/0!,-0.030498665,-0.005350643,5.732800126
Hayden Wynja SFN,L,-0.042201835,5.6931,-0.042053333,5.41,#N/A,-0.014755555,-0.007377778,-0.042201835,-0.042053333,-0.007377778,#N/A
Connor Fenlong FA,R,#DIV/0!,5.6931,-0.034326667,5.48,0.051100051,-0.012044445,-0.006022222,#DIV/0!,-0.034018558,-0.005968168,5.744200051
Anthony Labas FA,R,#DIV/0!,5.694,-0.033123333,5.43,0.043600207,-0.011622222,-0.005811111,#DIV/0!,-0.0328697,-0.005766614,5.737600207
Cade Kuehler ATL,R,-0.032497149,5.6945,-0.032363334,5.34,0.062500089,-0.011355556,-0.005677778,-0.032140476,-0.03200813,-0.005615461,5.757000089
Frank Elissalt SLN,R,-0.032889585,5.695,-0.032869999,5.28,#N/A,-0.011533333,-0.005766667,-0.032889585,-0.032869999,-0.005766667,#N/A
Andrew Marrero FA,R,#DIV/0!,5.6959,-0.037556668,5.35,0.040100001,-0.013177778,-0.006588889,#DIV/0!,-0.037292263,-0.006542502,5.736000001
Austin Emener COL,L,#DIV/0!,5.6964,-0.040089999,5.47,0.024399923,-0.014066666,-0.007033333,#DIV/0!,-0.039918278,-0.007003207,5.720799923
Karl Kauffmann FA,R,-0.033070866,5.6966,-0.033503334,5.47,#N/A,-0.011755556,-0.005877778,-0.033070866,-0.033503334,-0.005877778,#N/A
Eduardo Herrera FA,R,#DIV/0!,5.6967,-0.037176666,5.35,0.039300001,-0.013044444,-0.006522222,#DIV/0!,-0.036920194,-0.006477227,5.736000001
Sean Hermann SEA,R,#DIV/0!,5.6968,-0.037429999,5.56,0.052900189,-0.013133333,-0.006566666,#DIV/0!,-0.037082426,-0.006505689,5.749700189
Brian Lardner FA,L,#DIV/0!,5.6969,-0.042306665,5.56,0.034599791,-0.014844444,-0.007422222,#DIV/0!,-0.042049718,-0.007377144,5.731499791
Jose Geraldo SEA,R,#DIV/0!,5.6971,-0.03458,5.31,-0.095200257,-0.012133333,-0.006066667,#DIV/0!,-0.035157842,-0.006168042,5.601899743
Jose Guedez HOU,R,-0.03848706,5.6972,-0.038253335,5.42,0.119099975,-0.013422223,-0.006711111,-0.037682488,-0.037453649,-0.006570816,5.816299975
Ryan Brown LAN,R,#DIV/0!,5.698,-0.032743333,5.46,0.072099998,-0.011488889,-0.005744444,#DIV/0!,-0.032329014,-0.005671757,5.770099998
Brannon Jordan FA,R,#DIV/0!,5.6983,-0.031856665,5.29,0.038199965,-0.011177777,-0.005588889,#DIV/0!,-0.031643106,-0.005551422,5.736499965
Hunter Hodges NYN,R,#DIV/0!,5.6984,-0.035403333,5.56,0.047599813,-0.012422222,-0.006211111,#DIV/0!,-0.035107603,-0.006159229,5.745999813
Hayden Snelsire TBA,R,-0.034653465,5.7002,-0.034770001,5.24,-0.544000247,-0.0122,-0.0061,-0.037960629,-0.038088286,-0.006682156,5.156199753
Robert Reid ARI,L,#DIV/0!,5.7002,-0.039710002,5.64,-0.005799988,-0.013933334,-0.006966667,#DIV/0!,-0.039750407,-0.006973756,5.694400012
Jormy Nivar TEX,R,-0.035989717,5.7009,-0.036290001,5.48,#N/A,-0.012733334,-0.006366667,-0.035989717,-0.036290001,-0.006366667,#N/A
Cooper Chandler BAL,R,-0.034722222,5.7016,-0.035150001,5.26,#N/A,-0.012333334,-0.006166667,-0.034722222,-0.035150001,-0.006166667,#N/A
Jordy Vargas COL,R,-0.036488027,5.7021,-0.036290001,5.31,-0.106500229,-0.012733334,-0.006366667,-0.037169528,-0.036967802,-0.006485579,5.595599771
Robinson Hernandez FA,R,-0.033195021,5.7022,-0.033376668,5.27,#N/A,-0.011711112,-0.005855556,-0.033195021,-0.033376668,-0.005855556,#N/A
Jawilme Ramirez SLN,R,#DIV/0!,5.7027,-0.038886667,5.38,0.027200122,-0.013644444,-0.006822222,#DIV/0!,-0.038701189,-0.006789682,5.729900122
Bodi Rascon FA,L,#DIV/0!,5.7038,-0.050286669,5.93,0.061200045,-0.017644445,-0.008822223,#DIV/0!,-0.049747108,-0.008727563,5.765000045
Jace Beck CHN,R,#DIV/0!,5.7039,-0.034833333,5.38,-0.468999943,-0.012222222,-0.006111111,#DIV/0!,-0.037697484,-0.006613594,5.234900057
Luke Young WAS,R,#DIV/0!,5.7042,-0.035150001,5.22,-0.015100033,-0.012333334,-0.006166667,#DIV/0!,-0.035243049,-0.006182991,5.689099967
Aneury Lora SEA,R,-0.03652968,5.7055,-0.037683334,5.54,-0.051099771,-0.013222222,-0.006611111,-0.036856849,-0.038020835,-0.006670322,5.654400229
Preston Howey DET,R,-0.037898363,5.706,-0.037683334,5.41,#N/A,-0.013222222,-0.006611111,-0.037898363,-0.037683334,-0.006611111,#N/A
Andrew Morones KCA,R,-0.03515625,5.7086,-0.035086666,5.36,-0.662200228,-0.012311111,-0.006155555,-0.039234391,-0.039156735,-0.006869603,5.046399772
Frankeli Arias CHA,L,-0.051071879,5.7112,-0.050856669,5.6,0.071400164,-0.017844445,-0.008922223,-0.05043339,-0.05022087,-0.008810679,5.782600164
William Thornton CLE,R,#DIV/0!,5.7114,-0.044586667,5.22,0.031899901,-0.015644444,-0.007822222,#DIV/0!,-0.044337637,-0.007778533,5.743299901
Reid Johnston CLE,R,-0.037831021,5.713,-0.037746666,5.33,-0.32160002,-0.013244444,-0.006622222,-0.039960631,-0.039871527,-0.006995005,5.39139998
Matthew Duffy BOS,R,-0.035077631,5.7137,-0.035339999,5.32,#N/A,-0.0124,-0.0062,-0.035077631,-0.035339999,-0.0062,#N/A
Jordan Woods KCA,L,-0.046775337,5.7139,-0.046739999,5.69,#N/A,-0.0164,-0.0082,-0.046775337,-0.046739999,-0.0082,#N/A
Brett Standlee FA,R,-0.032085561,5.7175,-0.033186667,5.37,#N/A,-0.011644444,-0.005822222,-0.032085561,-0.033186667,-0.005822222,#N/A
Inohan Paniagua DET,R,#DIV/0!,5.7179,-0.038316667,5.4,0.0952001,-0.013444444,-0.006722222,#DIV/0!,-0.037678714,-0.006610301,5.8131001
Tyler Switalski SFN,L,-0.042424242,5.7181,-0.042623333,5.67,#N/A,-0.014955555,-0.007477778,-0.042424242,-0.042623333,-0.007477778,#N/A
Parker Smith HOU,R,-0.037928958,5.7182,-0.03762,5.51,-0.214599999,-0.0132,-0.0066,-0.039352405,-0.039031852,-0.006847693,5.503600001
Conner Whittaker CLE,R,-0.034313725,5.7187,-0.036606666,5.45,#N/A,-0.012844444,-0.006422222,-0.034313725,-0.036606666,-0.006422222,#N/A
Brett Garcia FA,R,#DIV/0!,5.7199,-0.033376668,5.34,0.039500129,-0.011711112,-0.005855556,#DIV/0!,-0.033146177,-0.005815119,5.759400129
Todd Peterson WAS,R,#DIV/0!,5.7207,-0.035593334,5.4,0.033999826,-0.012488889,-0.006244445,#DIV/0!,-0.035381792,-0.006207332,5.754699826
Juan Amarante PHI,L,-0.042700519,5.7213,-0.042686667,5.67,-0.108399981,-0.014977778,-0.007488889,-0.043509555,-0.04349544,-0.007630779,5.612900019
Samuel Vasquez MIA,R,#DIV/0!,5.7229,-0.040596665,5.51,0.102199766,-0.014244444,-0.007122222,#DIV/0!,-0.039871688,-0.006995033,5.825099766
Alexis Torres PIT,R,#DIV/0!,5.7245,-0.036986667,5.52,-0.005999803,-0.012977778,-0.006488889,#DIV/0!,-0.037025433,-0.00649569,5.718500197
Aaron Rund FA,R,#DIV/0!,5.7253,-0.039013333,5.56,0.043199792,-0.013688889,-0.006844444,#DIV/0!,-0.038718961,-0.0067928,5.768499792
Geury Rodriguez TEX,L,#DIV/0!,5.7258,-0.045473334,5.71,0.125599899,-0.015955556,-0.007977778,#DIV/0!,-0.044475841,-0.007802779,5.851399899
Kenneth White SEA,L,#DIV/0!,5.7265,-0.047563331,5.85,0.072199856,-0.016688888,-0.008344444,#DIV/0!,-0.046963652,-0.008239237,5.798699856
Jack Young CHA,R,-0.036697248,5.7302,-0.037429999,5.45,-0.578600235,-0.013133333,-0.006566666,-0.040402709,-0.041209449,-0.007229728,5.151599765
Hunter Parks CIN,R,-0.038815117,5.7304,-0.038316667,5.35,-0.148900066,-0.013444444,-0.006722222,-0.039823699,-0.039312296,-0.006896894,5.581499934
Ubaldo Soto LAA,R,-0.039893617,5.7305,-0.039836666,5.53,#N/A,-0.013977778,-0.006988889,-0.039893617,-0.039836666,-0.006988889,#N/A
Thomas Farr CIN,R,#DIV/0!,5.7307,-0.037113334,5.29,-0.034600003,-0.013022222,-0.006511111,#DIV/0!,-0.037337412,-0.006550423,5.696099997
Joangel Gonzalez ARI,R,#DIV/0!,5.7308,-0.033503334,5.46,0.200899872,-0.011755556,-0.005877778,#DIV/0!,-0.032328836,-0.005671726,5.931699872
Liomar Martinez MIA,R,-0.04072135,5.7314,-0.040596665,5.44,-0.053600179,-0.014244444,-0.007122222,-0.041102177,-0.040976326,-0.007188829,5.677799821
Eli Ankeney NYN,L,#DIV/0!,5.732,-0.042116667,5.49,0.037500256,-0.014777778,-0.007388889,#DIV/0!,-0.041841129,-0.007340549,5.769500256
David Lorduy CIN,R,-0.037724551,5.7375,-0.037556668,5.42,#N/A,-0.013177778,-0.006588889,-0.037724551,-0.037556668,-0.006588889,#N/A
Matthew Tiberia SEA,R,-0.037058153,5.7389,-0.037240001,5.47,0.048399931,-0.013066667,-0.006533333,-0.036745617,-0.036925931,-0.006478234,5.787299931
Cullen Hartzog CHA,R,#DIV/0!,5.7391,-0.035086666,5.27,0.033900002,-0.012311111,-0.006155555,#DIV/0!,-0.034879414,-0.006119196,5.773000002
Andres Galan TBA,R,-0.039574719,5.7392,-0.039773332,5.42,#N/A,-0.013955555,-0.006977778,-0.039574719,-0.039773332,-0.006977778,#N/A
Nicholas Krauth TEX,R,#DIV/0!,5.7397,-0.038316667,5.32,0.013700028,-0.013444444,-0.006722222,#DIV/0!,-0.038225209,-0.006706177,5.753400028
Franklin De La Paz FA,L,#DIV/0!,5.7398,-0.048576668,5.77,0.061200118,-0.017044445,-0.008522222,#DIV/0!,-0.048058723,-0.008431355,5.801000118
Nathan Blasick COL,R,#DIV/0!,5.7401,-0.037113334,5.58,-0.031199966,-0.013022222,-0.006511111,#DIV/0!,-0.037315061,-0.006546502,5.708900034
Ryan Long BAL,R,-0.045212766,5.7407,-0.045093332,5.28,-0.077099794,-0.015822222,-0.007911111,-0.045819991,-0.045698953,-0.00801736,5.663600206
Isaac Stebens BOS,R,#DIV/0!,5.7423,-0.037810001,5.42,0.045400117,-0.013266667,-0.006633333,#DIV/0!,-0.037511065,-0.006580889,5.787700117
Aiden Wilson PHI,L,#DIV/0!,5.7435,-0.045916665,5.64,0.052400166,-0.016111111,-0.008055555,#DIV/0!,-0.04549775,-0.007982061,5.795900166
Hugo Beltran FA,R,#DIV/0!,5.744,-0.035466668,5.47,0.047100085,-0.012444445,-0.006222222,#DIV/0!,-0.035175846,-0.006171201,5.791100085
John Findlay SLN,L,#DIV/0!,5.7442,-0.045409999,5.74,-0.648599931,-0.015933333,-0.007966667,#DIV/0!,-0.050537419,-0.008866214,5.095600069
Charles Neuweiler FA,R,#DIV/0!,5.7445,-0.033566666,5.38,0.047100049,-0.011777778,-0.005888889,#DIV/0!,-0.033291448,-0.005840605,5.791600049
Argenis Cayama SFN,R,-0.03761194,5.746,-0.037366667,5.59,-0.343099781,-0.013111111,-0.006555556,-0.039857789,-0.03959787,-0.006946995,5.402900219
Ocean Gabonia NYA,R,#DIV/0!,5.7483,-0.037873333,5.47,0.043500141,-0.013288889,-0.006644444,#DIV/0!,-0.037586727,-0.006594163,5.791800141
Enrique Segura TEX,R,-0.04293381,5.7483,-0.04294,5.51,-0.098699852,-0.015066667,-0.007533333,-0.043670995,-0.043677291,-0.007662683,5.649600148
Robert Cranz WAS,R,#DIV/0!,5.7485,-0.036290001,5.31,-0.048700164,-0.012733334,-0.006366667,#DIV/0!,-0.036597442,-0.006420604,5.699799836
Jack Owen OAK,L,#DIV/0!,5.7486,-0.043636665,5.61,0.017699844,-0.01531111,-0.007655555,#DIV/0!,-0.043502308,-0.007631984,5.766299844
Juanmi Vasquez TOR,L,-0.048237477,5.7496,-0.048133332,5.56,-0.056199915,-0.016888888,-0.008444444,-0.048708978,-0.048603815,-0.008526985,5.693400085
